국적(지역)별(1),성별(1),2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019
북아메리카주계,남자,92243,191,182,101,11233,1,228,27,2,534,0,121,7,460,177,299,1411,155,786,7354,101,101,159,84,1142,0,0,1253,313,854,26998,1022,2393,21,21,1,756,33755,93331,23,186,167,107,11687,1,168,43,2,532,0,129,7,541,170,292,1109,162,778,6333,104,99,154,97,1199,0,0,1049,231,863,27721,1066,2666,15,21,1,26,35582,94550,200,184,181,12559,1,150,26,1,526,0,121,8,444,155,269,569,149,761,5402,96,96,121,105,1256,0,0,827,275,835,28044,1104,2775,17,22,1,18,37252,94817,212,201,198,14027,1,147,32,3,474,0,97,8,388,122,289,285,124,729,4824,92,104,106,125,1217,0,0,826,360,795,27632,1128,2868,12,26,1,249,37115,96878,215,229,279,15536,1,132,77,6,453,0,80,6,385,142,291,140,124,704,4210,77,98,97,112,1207,0,0,781,426,791,26979,1173,2935,12,27,1,31,39121,100947,223,297,366,17951,4,126,64,4,418,0,80,9,271,165,265,166,119,648,3711,82,85,93,95,1144,0,0,783,469,779,26616,1218,2995,14,31,0,6,41650,103528,227,345,339,20787,3,124,54,2,442,0,71,5,233,203,279,221,78,593,3480,68,97,81,123,1087,0,0,793,528,767,26790,1284,3105,10,34,0,6,41269
북아메리카주계,여자,66123,163,108,85,10027,1,120,10,2,424,0,116,1,221,6,38,46,88,253,6297,12,0,2,23,701,0,0,572,169,1358,31508,332,599,13,19,0,844,11965,67685,30,173,101,87,10654,0,98,31,1,501,0,111,0,215,7,40,38,72,270,5771,11,1,1,29,732,0,0,504,108,1410,32953,350,717,8,23,0,34,12604,69287,207,109,141,11643,0,97,28,1,549,0,143,1,192,9,38,20,82,233,5300,10,2,1,30,736,0,0,422,137,1281,33719,365,798,9,24,0,21,12939,71512,220,101,180,13506,0,94,27,1,559,0,159,1,169,15,38,8,71,218,5066,6,2,1,41,710,0,0,383,184,1190,33998,380,879,6,24,0,295,12980,72382,217,115,263,14630,0,84,31,1,653,0,157,1,171,14,43,10,59,204,4939,5,3,1,30,740,0,0,361,221,1128,33738,391,945,4,43,0,29,13151,76005,234,179,310,17302,0,80,23,1,767,0,152,1,139,25,38,11,64,196,4879,5,2,1,25,712,0,0,355,274,1089,33875,419,1037,7,68,0,12,13723,80243,255,190,332,19700,0,79,7,2,953,0,161,0,131,20,41,13,49,169,5241,6,0,1,40,699,1,0,370,329,1075,34385,462,1152,6,61,0,11,14302
남아메리카주계,계,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7685,302,162,2848,417,0,326,57,2,842,1,263,0,52,9,31,19,47,21,15,22,7,89,115,189,13,0,179,125,233,288,59,661,99,39,0,6,147
남아메리카주계,남자,2563,44,11,708,152,0,143,22,0,372,0,105,0,22,10,26,92,10,14,7,11,2,72,100,71,28,0,79,18,79,180,13,96,4,0,0,53,19,2684,2,95,41,794,153,0,146,21,0,334,0,89,0,27,13,25,122,5,13,6,11,3,73,94,86,22,0,75,15,87,176,16,115,6,0,0,0,19,2665,97,59,726,168,0,141,17,1,372,5,99,0,30,10,19,46,12,13,4,14,4,75,120,94,19,0,71,23,68,184,17,130,6,0,0,0,21,2789,113,54,815,177,0,122,11,1,330,0,110,0,26,10,20,36,16,16,4,17,3,76,120,109,18,0,71,27,82,177,17,163,11,1,0,13,23,2929,120,58,939,185,0,119,20,1,346,0,77,0,28,11,29,17,24,12,5,20,3,80,109,124,11,0,65,29,79,171,20,180,20,2,0,0,25,3180,144,69,1099,187,0,120,34,0,332,0,73,0,27,6,28,17,37,16,4,17,5,87,131,114,10,0,68,42,73,144,20,200,38,9,0,0,29,3621,166,88,1381,220,0,155,34,0,307,0,90,0,31,8,29,18,21,11,4,16,7,87,89,127,9,0,82,72,60,156,22,220,62,7,0,1,41
남아메리카주계,여자,2190,31,6,548,117,0,155,16,1,243,1,122,0,30,1,4,7,2,12,5,3,0,1,14,31,11,0,96,24,218,158,29,179,0,0,0,56,69,2350,2,79,37,592,114,0,151,6,0,311,1,159,0,26,0,2,12,7,12,6,2,0,1,16,32,9,0,75,12,222,157,31,208,3,0,0,0,65,2473,84,31,589,125,0,149,5,1,434,1,159,0,30,1,3,5,7,12,8,1,0,1,20,38,6,0,85,8,215,141,32,221,6,0,0,0,55,2754,100,41,764,128,0,137,6,0,446,1,170,0,33,1,3,5,12,13,2,1,0,1,21,35,6,0,79,17,223,138,31,243,9,4,0,13,71,3050,117,44,897,164,0,134,17,0,505,1,156,0,24,0,4,1,18,13,5,3,0,1,16,57,6,0,70,21,223,125,31,286,7,19,1,4,80,3518,124,62,1239,159,0,133,19,0,495,4,175,0,19,1,2,1,34,10,8,7,0,1,28,52,4,0,77,28,199,122,34,352,13,19,0,4,93,4064,136,74,1467,197,0,171,23,2,535,1,173,0,21,1,2,1,26,10,11,6,0,2,26,62,4,0,97,53,173,132,37,441,37,32,0,5,106
유럽주계,계,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,97906,753,554,30542,783,1,1174,333,7,4464,1,1145,17,133,179,886,700,161,434,1959,239,69,202,545,1384,30,2,6227,797,2246,29229,1798,3872,4027,1097,1695,21,200
유럽주계,남자,23152,184,84,3542,263,1,1570,35,5,1197,1,279,15,123,283,907,3503,53,408,1968,336,76,196,162,913,48,0,288,218,1124,2660,548,1172,31,135,338,471,15,25042,16,263,152,5455,157,1,624,76,6,1426,1,313,13,112,282,941,3980,67,408,1677,337,40,193,178,923,44,0,355,193,1244,3040,616,1339,41,182,314,11,22,27831,279,166,6587,120,4,739,41,7,1423,1,283,16,102,248,920,3320,73,403,1494,306,44,213,182,988,37,0,548,229,1263,4931,668,1475,59,186,426,7,43,35493,308,200,9861,109,1,743,66,6,1444,1,264,14,102,244,918,2433,79,390,1382,280,44,216,215,1076,22,0,1087,263,1162,8993,717,1607,261,217,646,86,36,41955,329,228,13474,158,1,855,94,4,1457,1,244,15,100,184,866,1238,86,369,1214,252,44,197,236,1121,19,0,1751,295,903,12063,769,1734,572,225,807,13,37,47677,379,267,15625,237,1,753,142,4,1570,1,253,12,84,160,837,840,93,347,1106,233,52,203,239,1018,16,0,2486,315,811,14134,801,1853,1523,273,956,9,44,53557,401,305,18427,499,1,764,201,3,1768,1,223,12,83,159,814,669,60,333,1054,207,68,201,271,944,16,0,2872,395,778,15296,874,1995,2501,322,980,10,50
유럽주계,여자,17598,173,75,2220,166,0,1748,60,3,1184,0,540,3,60,22,66,108,31,107,962,36,2,5,224,316,22,0,484,235,2420,3371,796,922,49,140,409,517,122,18998,5,219,116,4080,68,0,516,76,2,1502,0,669,3,72,22,87,150,36,108,803,43,1,3,201,323,21,0,529,192,2626,3902,826,1035,81,202,332,13,134,21986,223,132,5011,65,0,620,67,6,1776,0,623,2,64,19,78,131,69,105,745,28,1,2,259,347,20,2,724,214,2569,5359,855,1089,84,238,338,5,116,28277,258,166,7076,74,0,552,71,10,2067,0,683,2,64,19,81,127,81,101,743,40,3,0,254,363,16,1,1300,238,2308,8397,861,1200,145,274,481,87,134,33732,289,185,9055,86,0,489,117,7,2190,0,669,3,57,23,91,52,109,102,738,30,2,1,247,402,16,0,2057,263,1781,10961,884,1327,313,456,590,10,130,39308,324,218,10830,160,0,461,125,2,2402,0,853,4,57,20,83,23,120,103,786,31,2,1,232,416,15,2,2858,315,1529,12711,899,1543,759,584,704,11,125,44349,352,249,12115,284,0,410,132,4,2696,0,922,5,50,20,72,31,101,101,905,32,1,1,274,440,14,2,3355,402,1468,13933,924,1877,1526,775,715,11,150
오세아니아주계,계,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20880,137,78,2243,8684,0,26,39,0,126,0,50,2,17,17,59,34,11,70,448,18,14,34,36,215,1,0,71,84,254,7220,246,550,2,43,0,4,47
오세아니아주계,남자,8720,15,7,700,2579,0,32,7,1,42,0,12,2,17,18,93,348,13,68,444,10,13,41,17,134,1,0,54,33,175,2813,126,383,0,12,0,502,8,9125,3,39,15,790,2931,0,18,11,0,55,0,29,2,19,15,91,536,8,62,396,11,12,39,15,143,1,0,35,17,227,3018,133,425,0,14,0,9,6,8942,46,24,788,2673,0,20,11,0,69,0,21,3,13,25,74,524,6,65,338,9,14,31,8,154,1,0,26,22,216,3171,146,421,1,10,0,4,8,9833,59,29,885,3193,0,16,7,0,80,0,20,2,13,20,80,624,8,68,314,8,14,32,24,136,1,0,23,28,180,3269,149,422,1,22,0,95,11,9186,61,37,908,3271,0,13,12,0,63,0,20,2,11,21,69,58,2,58,290,13,15,31,30,142,1,0,30,30,111,3257,157,432,1,24,0,7,9,9826,66,41,989,3927,0,11,12,0,65,0,10,1,9,15,57,42,7,56,243,12,11,33,24,127,1,0,36,45,103,3259,172,418,1,19,0,1,13,10434,76,52,1113,4276,0,18,20,0,48,0,30,2,11,16,48,32,5,52,222,18,14,33,27,133,1,0,37,60,91,3315,198,444,1,25,0,1,15
오세아니아주계,여자,7967,20,2,628,2609,0,12,6,0,36,0,22,0,12,1,3,14,7,25,301,1,0,0,4,77,1,0,48,10,352,3117,19,73,0,8,0,544,15,8149,3,40,3,706,2828,0,6,8,0,48,0,21,0,14,1,2,22,5,23,285,1,0,0,4,74,1,0,38,13,453,3422,23,75,1,9,0,6,14,8306,45,7,809,2720,0,7,3,0,58,0,13,0,16,0,1,21,4,22,256,1,0,0,0,75,1,0,35,14,414,3655,26,77,1,5,0,5,15,9134,44,13,860,3423,0,8,6,0,50,0,10,0,12,4,2,33,6,22,227,1,0,0,11,74,1,0,31,14,308,3723,28,78,0,10,0,111,24,8888,45,25,899,3381,0,5,13,0,58,0,12,0,4,2,4,4,6,22,201,0,0,0,12,78,0,0,29,17,177,3740,31,84,0,8,0,8,23,9756,53,27,983,4089,0,9,5,0,68,0,20,0,5,2,9,3,6,19,202,0,0,1,3,84,0,0,33,21,159,3781,38,91,0,18,0,3,24,10445,61,26,1130,4407,0,8,19,0,78,0,20,0,6,1,11,2,6,18,226,0,0,1,9,82,0,0,34,24,163,3905,48,106,1,18,0,3,32
오세아니아주계,제3의성,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
아프리카주계,계,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20671,556,232,456,756,0,1949,6,2,2491,0,428,0,56,6,248,215,344,78,1797,113,3,9,57,215,76,0,204,492,1322,17,107,804,7159,0,0,0,473
아프리카주계,남자,7920,133,49,197,1167,2,1462,6,0,988,1,342,0,27,7,211,461,51,39,582,36,2,14,15,117,115,0,56,76,374,10,52,262,1044,0,0,13,9,9331,12,184,59,206,1439,2,1240,12,0,1104,1,383,0,30,10,205,444,74,47,523,31,2,14,13,112,108,0,56,115,463,7,56,315,2056,0,0,0,8,10526,204,60,178,1203,1,1193,7,0,1266,1,301,0,32,9,204,388,127,47,509,45,3,11,19,133,95,0,60,141,479,10,66,331,3376,0,0,0,27,11959,213,70,180,1046,0,1050,9,0,1456,1,391,0,28,5,197,319,164,49,563,55,5,10,23,146,82,0,65,154,449,12,68,359,4757,0,0,3,30,13666,246,89,302,1008,0,1428,6,0,1731,1,427,0,32,4,195,219,213,49,606,63,5,9,15,163,73,0,71,182,465,10,78,381,5557,0,0,0,38,14755,273,116,310,727,0,1608,9,1,1819,0,338,0,40,3,209,199,286,53,615,66,4,8,51,152,72,0,86,239,483,7,82,464,6394,0,0,0,41,15009,294,139,292,586,0,1723,6,1,1782,0,258,0,43,5,224,197,218,56,643,101,3,9,38,156,72,0,93,291,510,10,93,526,6299,0,0,0,341
아프리카주계,여자,2960,132,24,48,107,0,133,2,0,348,0,120,0,17,0,18,24,17,14,869,4,0,0,5,30,5,0,44,40,644,6,4,60,209,0,0,18,18,3413,10,162,35,71,131,0,164,5,1,415,0,140,0,12,1,18,18,36,14,822,5,0,0,4,37,5,0,55,56,749,9,4,78,327,0,0,0,29,3659,165,36,79,151,0,142,3,0,522,0,148,0,11,1,14,19,58,15,724,8,0,0,12,42,5,0,72,73,767,7,5,97,458,0,0,0,25,4114,179,41,93,171,0,183,3,1,601,0,156,0,13,1,16,16,77,15,842,6,0,0,17,34,5,0,78,101,728,7,7,114,583,0,0,2,24,4532,202,54,131,222,0,178,1,0,669,0,147,0,14,1,17,15,98,16,914,10,0,0,9,46,5,0,84,135,722,5,9,157,629,0,0,0,42,5161,234,71,144,202,0,220,1,1,655,1,180,0,16,1,21,15,144,17,1040,11,0,0,28,56,5,0,114,163,774,5,8,197,786,0,0,0,51,5662,262,93,164,170,0,226,0,1,709,0,170,0,13,1,24,18,126,22,1154,12,0,0,19,59,4,0,111,201,812,7,14,278,860,0,0,0,132
기타계,계,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,303,2,33,0,16,0,58,0,0,17,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,95,18,0,24,5,15,6,0,1,0,8
기타계,남자,91,0,3,0,5,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,0,3,0,3,0,0,29,0,0,110,0,2,7,0,7,0,34,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7,0,5,0,2,0,0,26,0,0,130,1,12,0,7,0,41,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24,7,0,7,0,4,2,0,19,0,1,138,1,12,0,5,0,41,0,0,3,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35,9,0,8,0,5,2,0,11,0,0,175,2,13,0,20,0,53,0,0,8,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,41,10,0,7,2,5,2,0,5,0,3,162,2,15,0,6,0,47,1,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,47,9,0,11,1,7,1,0,1,0,0,153,2,18,0,8,0,36,0,0,12,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,37,8,0,9,3,6,5,0,1,0,5
기타계,여자,139,0,3,0,9,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,62,15,0,2,0,19,0,0,9,0,0,139,0,0,4,0,11,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,11,0,6,0,12,0,0,14,0,0,134,0,6,0,8,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,9,0,9,0,13,1,0,8,0,3,135,0,8,0,6,0,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,10,0,13,0,10,2,0,4,0,4,149,0,12,0,11,0,22,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,11,0,14,1,9,1,0,3,0,5,160,0,12,0,7,0,28,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,10,0,17,1,8,1,0,1,0,4,150,0,15,0,8,0,22,0,0,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,58,10,0,15,2,9,1,0,0,0,3
